,Id,Index,SubIndex,Date,Time,Latitude,Longitude,A,Spin,Knots,Acceleration,Seconds,Elevation,deltaSpin
0,0,0,0,220520,223632,42.17172329,-90.11036246,3796,181.5,2.3,1.183,0,208.7002,0.0
1,1,0,1,220520,223633,42.1717113,-90.11036119,4097,175.5,2.6,0.154,1,208.7002,-6.0
2,2,0,2,220520,223634,42.17170142,-90.11035791,4194,166.2,2.2,-0.20600000000000002,1,208.7002,-9.300000000000011
3,3,0,3,220520,223635,42.17169186,-90.11035317,3892,159.8,2.2,0.0,1,208.7002,-6.399999999999977
4,4,0,4,220520,223636,42.17168284,-90.11034683,4078,152.5,2.2,0.0,1,208.7002,-7.300000000000011
5,5,0,5,220520,223637,42.17167694,-90.11034188,4003,148.1,1.5,-0.36,1,208.7002,-4.400000000000006
6,6,0,6,220520,223638,42.17167079,-90.11040249,4389,262.2,9.8,4.27,1,208.10058999999998,114.1
7,7,0,7,220520,223639,42.17166971,-90.1104624,3964,268.6,9.6,-0.10300000000000001,1,208.10058999999998,6.400000000000034
8,8,0,8,220520,223640,42.17167312,-90.11051839,4290,274.7,9.0,-0.309,1,208.40039,6.099999999999966
9,9,0,9,220520,223641,42.17168,-90.11057,4106,280.2,8.4,-0.309,1,209.7002,5.5
10,10,1,0,220520,223647,42.17178842,-90.11080305,4213,331.6,7.0,-0.41200000000000003,6,211.40039,51.400000000000034
11,11,1,1,220520,223648,42.17182363,-90.11081375,4301,347.3,7.8,0.41200000000000003,1,212.40039,15.699999999999989
12,12,1,2,220520,223649,42.17186097,-90.11081798,4285,355.2,8.1,0.154,1,212.40039,7.899999999999977
13,13,1,3,220520,223650,42.17190538,-90.11081819,4364,359.8,9.6,0.772,1,213.2998,4.600000000000023
14,14,1,4,220520,223651,42.17195248,-90.11081408,4372,3.7,10.2,0.309,1,214.2002,-356.1
15,15,1,5,220520,223652,42.17200048,-90.11080405,4406,8.8,10.5,0.154,1,215.10058999999998,5.1000000000000005
16,16,1,6,220520,223653,42.17204428,-90.11079909,4034,4.8,9.5,-0.514,1,215.10058999999998,-4.000000000000001
17,17,1,7,220520,223654,42.17208019,-90.11080384,4212,354.4,7.8,-0.875,1,215.7998,349.59999999999997
18,18,1,8,220520,223655,42.172108200000004,-90.11082027,4441,336.5,6.6,-0.617,1,215.7998,-17.899999999999977
19,19,1,9,220520,223656,42.172129999999996,-90.11085,4808,314.7,6.7,0.051,1,216.40039,-21.80000000000001
20,20,2,0,220520,223659,42.17203899,-90.11095156,4250,284.6,8.0,0.669,3,215.0,-30.099999999999966
21,21,2,1,220520,223700,42.17204919,-90.11099631,4320,287.1,7.5,-0.257,1,215.0,2.5
22,22,2,2,220520,223701,42.17206284,-90.11103867,4178,293.5,7.4,-0.051,1,215.7998,6.399999999999977
23,23,2,3,220520,223702,42.17208417,-90.11107872,3883,305.7,7.9,0.257,1,215.7998,12.199999999999989
24,24,2,4,220520,223703,42.17211241,-90.11110903,3871,321.5,7.8,-0.051,1,215.7998,15.800000000000011
25,25,2,5,220520,223704,42.17211024,-90.11113131,4067,262.5,3.6,-2.161,1,215.7998,-59.0
26,26,2,6,220520,223705,42.17210954,-90.11114,4298,263.8,1.4,-1.1320000000000001,1,215.7998,1.3000000000000114
27,27,2,7,220520,223706,42.172109999999996,-90.11114,4078,0.0,0.1,-0.669,1,215.7998,-263.8
28,28,2,8,220520,223707,42.172109999999996,-90.11114,4120,0.0,0.0,-0.051,1,215.7998,0.0
29,29,2,9,220520,223708,42.172109999999996,-90.11114,4025,0.0,0.0,0.0,1,215.7998,0.0
30,30,3,0,220520,223712,42.17211954,-90.11114,4005,0.0,0.0,-0.051,4,216.40039,0.0
31,31,3,1,220520,223713,42.17211954,-90.11114,3972,0.0,0.0,0.0,1,216.40039,0.0
32,32,3,2,220520,223714,42.17211954,-90.11114,4076,0.0,0.0,0.0,1,216.40039,0.0
33,33,3,3,220520,223715,42.17211954,-90.11114,4010,0.0,0.0,0.0,1,216.40039,0.0
34,34,3,4,220520,223716,42.17212,-90.11114,3990,0.0,0.1,0.051,1,216.40039,0.0
35,35,3,5,220520,223717,42.17212,-90.11114,3975,0.0,0.0,-0.051,1,216.40039,0.0
36,36,3,6,220520,223718,42.17212,-90.11114,3972,0.0,0.0,0.0,1,216.40039,0.0
37,37,3,7,220520,223719,42.17212,-90.11114,3973,0.0,0.0,0.0,1,216.40039,0.0
38,38,3,8,220520,223720,42.17212,-90.11114,3977,0.0,0.0,0.0,1,216.40039,0.0
39,39,3,9,220520,223721,42.17212,-90.11114,3975,0.0,0.0,0.0,1,216.40039,0.0
40,40,4,0,220520,223720,42.17212954,-90.11116,4007,0.0,0.1,0.051,-1,216.40039,0.0
41,41,4,1,220520,223721,42.172129999999996,-90.11116,4019,0.0,0.1,0.0,1,216.40039,0.0
42,42,4,2,220520,223722,42.172129999999996,-90.11116,3976,0.0,0.0,-0.051,1,216.40039,0.0
43,43,4,3,220520,223723,42.172129999999996,-90.11116,3983,0.0,0.0,0.0,1,216.40039,0.0
44,44,4,4,220520,223724,42.172129999999996,-90.11116,3980,0.0,0.0,0.0,1,216.40039,0.0
45,45,4,5,220520,223725,42.172129999999996,-90.11116,3980,0.0,0.0,0.0,1,216.40039,0.0
46,46,4,6,220520,223726,42.172129999999996,-90.11116,3979,0.0,0.0,0.0,1,216.40039,0.0
47,47,4,7,220520,223727,42.172129999999996,-90.11116,3984,0.0,0.0,0.0,1,216.40039,0.0
48,48,4,8,220520,223728,42.172129999999996,-90.11116,3978,0.0,0.0,0.0,1,216.40039,0.0
49,49,4,9,220520,223729,42.172129999999996,-90.11116,3984,0.0,0.0,0.0,1,216.40039,0.0
50,50,5,0,220520,223744,42.17209521,-90.11178885,4475,267.5,11.8,0.0,15,213.10058999999998,267.5
51,51,5,1,220520,223745,42.17209367,-90.1118631,4174,268.4,11.9,0.051,1,212.60058999999998,0.8999999999999773
52,52,5,2,220520,223746,42.17209271,-90.11193738,4442,269.0,11.9,0.0,1,212.2002,0.6000000000000227
53,53,5,3,220520,223747,42.17208852,-90.11201082,4413,265.6,11.8,-0.051,1,211.7002,-3.3999999999999773
54,54,5,4,220520,223748,42.17208228,-90.11208149,4226,263.2,11.4,-0.20600000000000002,1,211.7002,-2.400000000000034
55,55,5,5,220520,223749,42.17207876,-90.11215499,4107,266.3,11.8,0.20600000000000002,1,211.2998,3.1000000000000227
56,56,5,6,220520,223750,42.172075899999996,-90.11222605,3979,266.9,11.4,-0.20600000000000002,1,210.7002,0.5999999999999659
57,57,5,7,220520,223751,42.17207287,-90.11229709999999,3978,266.7,11.4,0.0,1,209.90039,-0.19999999999998863
58,58,5,8,220520,223752,42.17207129,-90.11236886,4074,268.3,11.5,0.051,1,209.10058999999998,1.6000000000000227
59,59,5,9,220520,223753,42.17207,-90.11244,4154,268.6,11.4,-0.051,1,208.2998,0.30000000000001137
60,60,6,0,220520,223749,42.1720655,-90.11214697,4440,264.7,9.5,-0.977,-4,211.2998,-3.900000000000034
61,61,6,1,220520,223750,42.1720648,-90.11220689,4340,269.1,9.6,0.051,1,210.7002,4.400000000000034
62,62,6,2,220520,223751,42.1720713,-90.1122838,4474,276.5,12.4,1.44,1,209.90039,7.399999999999977
63,63,6,3,220520,223752,42.17207633,-90.1123584,4103,275.2,12.0,-0.20600000000000002,1,209.10058999999998,-1.3000000000000114
64,64,6,4,220520,223753,42.17207538,-90.11243205,4521,269.0,11.8,-0.10300000000000001,1,209.10058999999998,-6.199999999999989
65,65,6,5,220520,223754,42.17207392,-90.11250256,3963,268.4,11.3,-0.257,1,208.2998,-0.6000000000000227
66,66,6,6,220520,223755,42.17207148,-90.1125724,4158,267.3,11.2,-0.051,1,207.5,-1.099999999999966
67,67,6,7,220520,223756,42.17207032,-90.11264105,4105,268.7,11.0,-0.10300000000000001,1,206.7002,1.3999999999999773
68,68,6,8,220520,223757,42.17206777,-90.11271151,3925,267.2,11.3,0.154,1,205.7998,-1.5
69,69,6,9,220520,223758,42.172059999999995,-90.11278,4067,261.3,11.1,-0.10300000000000001,1,205.7998,-5.899999999999977
70,70,7,0,220520,223811,42.17167343,-90.11330586,5708,183.5,10.6,0.154,13,199.90039,-77.80000000000001
71,71,7,1,220520,223812,42.17162534,-90.11330779,5144,181.7,10.4,-0.10300000000000001,1,199.90039,-1.8000000000000114
72,72,7,2,220520,223813,42.17157769,-90.11330734,4946,179.6,10.3,-0.051,1,199.90039,-2.0999999999999943
73,73,7,3,220520,223814,42.17153096,-90.11330756,3964,180.2,10.1,-0.10300000000000001,1,199.90039,0.5999999999999943
74,74,7,4,220520,223815,42.17148331,-90.11330722,4337,179.7,10.3,0.10300000000000001,1,199.90039,-0.5
75,75,7,5,220520,223816,42.17143473,-90.11330608,4689,179.0,10.5,0.10300000000000001,1,199.90039,-0.6999999999999886
76,76,7,6,220520,223817,42.171387100000004,-90.11330799,4200,181.7,10.3,-0.10300000000000001,1,199.90039,2.6999999999999886
77,77,7,7,220520,223818,42.17134077,-90.11331622,4967,187.5,10.1,-0.10300000000000001,1,199.7002,5.800000000000011
78,78,7,8,220520,223819,42.17129771,-90.11332438,4187,188.0,9.4,-0.36,1,199.7002,0.5
79,79,7,9,220520,223820,42.17126,-90.11333,4721,186.3,8.2,-0.617,1,199.5,-1.6999999999999886
80,80,8,0,220520,223818,42.17127932,-90.11319256,4335,258.1,11.0,1.44,-2,201.7002,71.80000000000001
81,81,8,1,220520,223819,42.17126701,-90.11325726,4383,255.6,10.7,-0.154,1,200.5,-2.5000000000000284
82,82,8,2,220520,223820,42.17125281,-90.11331994,4257,253.0,10.5,-0.10300000000000001,1,199.5,-2.5999999999999943
83,83,8,3,220520,223821,42.17122046,-90.11331773,4527,177.1,7.0,-1.801,1,199.2002,-75.9
84,84,8,4,220520,223822,42.1711961,-90.11331026,4562,167.2,5.4,-0.823,1,199.2002,-9.900000000000006
85,85,8,5,220520,223823,42.17118468,-90.11330516,4267,161.7,2.6,-1.44,1,199.2002,-5.5
86,86,8,6,220520,223824,42.17118514,-90.11330516,4298,0.0,0.1,-1.286,1,199.2002,-161.7
87,87,8,7,220520,223825,42.17118607,-90.11330516,4273,0.0,0.2,0.051,1,199.2002,0.0
88,88,8,8,220520,223826,42.1711838,-90.11330455,3823,168.6,0.5,0.154,1,199.2002,168.6
89,89,8,9,220520,223827,42.17119,-90.11331,4018,326.9,1.6,0.5660000000000001,1,199.2002,158.29999999999998
90,90,9,0,220520,223830,42.1712229,-90.11334918,3990,338.3,3.0,0.10300000000000001,3,199.2002,11.400000000000034
91,91,9,1,220520,223831,42.17123571,-90.1133592,4071,329.9,3.2,0.10300000000000001,1,199.5,-8.400000000000034
92,92,9,2,220520,223832,42.17124704,-90.11337301,4048,317.9,3.3,0.051,1,199.5,-12.0
93,93,9,3,220520,223833,42.17125663,-90.11338822,4019,310.4,3.2,-0.051,1,198.7002,-7.5
94,94,9,4,220520,223834,42.17126285,-90.11340496,3902,296.6,3.0,-0.10300000000000001,1,198.7002,-13.799999999999955
95,95,9,5,220520,223835,42.17126718,-90.11342341,4015,287.6,3.1,0.051,1,198.7002,-9.0
96,96,9,6,220520,223836,42.17126912,-90.11344132,4112,278.3,2.9,-0.10300000000000001,1,198.7002,-9.300000000000011
97,97,9,7,220520,223837,42.17126983,-90.11345502,4041,274.0,2.2,-0.36,1,198.7002,-4.300000000000011
98,98,9,8,220520,223838,42.17127004,-90.11346438,4244,271.7,1.5,-0.36,1,198.7002,-2.3000000000000114
99,99,9,9,220520,223839,42.17127,-90.11346999999999,4028,269.5,0.9,-0.309,1,198.0,-2.1999999999999886
100,100,10,0,220520,223855,42.17129459,-90.112932,4142,268.4,0.5,-0.20600000000000002,16,204.7998,-1.1000000000000227
101,101,10,1,220520,223856,42.17129607,-90.11291526,4015,83.2,2.7,1.1320000000000001,1,204.7998,-185.2
102,102,10,2,220520,223857,42.17129904,-90.11288117,4191,83.3,5.5,1.44,1,204.7998,0.09999999999999432
103,103,10,3,220520,223858,42.17130241,-90.11281077,3864,86.3,11.3,2.984,1,205.2998,3.0
104,104,10,4,220520,223859,42.17130637,-90.11273981,4315,85.7,11.4,0.051,1,205.7002,-0.5999999999999943
105,105,10,5,220520,223900,42.17131029,-90.11266947,3959,85.7,11.3,-0.051,1,206.0,0.0
106,106,10,6,220520,223901,42.17131204,-90.11259834,4177,88.1,11.4,0.051,1,206.2998,2.3999999999999915
107,107,10,7,220520,223902,42.1713138,-90.1125266,3962,88.1,11.5,0.051,1,206.2998,0.0
108,108,10,8,220520,223903,42.17131257,-90.11245358,4961,91.3,11.7,0.10300000000000001,1,206.60058999999998,3.200000000000003
109,109,10,9,220520,223904,42.17131,-90.11238,4426,92.7,11.8,0.051,1,206.90039,1.4000000000000057
110,110,11,0,220520,223905,42.171286,-90.11222916,4191,343.1,2.9,-4.579,1,207.10058999999998,250.40000000000003
111,111,11,1,220520,223906,42.17129855,-90.11223347,4108,345.7,2.8,-0.051,1,207.5,2.599999999999966
112,112,11,2,220520,223907,42.17129884,-90.11215981,4306,89.7,11.8,4.63,1,207.7002,-256.0
113,113,11,3,220520,223908,42.17129767,-90.11208492,4570,91.2,12.0,0.10300000000000001,1,207.7002,1.5
114,114,11,4,220520,223909,42.17129649,-90.11200878,4576,91.2,12.2,0.10300000000000001,1,207.60058999999998,0.0
115,115,11,5,220520,223910,42.17129669,-90.11193262,4524,89.8,12.2,0.0,1,207.60058999999998,-1.4000000000000057
116,116,11,6,220520,223911,42.17129542,-90.11185711,5288,91.3,12.1,-0.051,1,207.5,1.5
117,117,11,7,220520,223912,42.17129398,-90.11178285,4287,91.5,11.9,-0.10300000000000001,1,207.5,0.20000000000000284
118,118,11,8,220520,223913,42.17129182,-90.1117105,4395,92.3,11.6,-0.154,1,206.7002,0.7999999999999972
119,119,11,9,220520,223914,42.17129,-90.11164000000001,4200,92.0,11.3,-0.154,1,206.60058999999998,-0.29999999999999716
120,120,12,0,220520,223926,42.17127671,-90.11083774,4000,85.4,9.8,0.0,12,204.60058999999998,-6.599999999999994
121,121,12,1,220520,223927,42.17127986,-90.11077546,4212,86.1,10.0,0.10300000000000001,1,204.2002,0.6999999999999886
122,122,12,2,220520,223928,42.17128133,-90.11071245,4220,88.2,10.1,0.051,1,203.90039,2.1000000000000085
123,123,12,3,220520,223929,42.17128207,-90.11064878,4045,89.1,10.2,0.051,1,203.90039,0.8999999999999915
124,124,12,4,220520,223930,42.17128166,-90.11058574,3871,90.5,10.1,-0.051,1,203.60058999999998,1.4000000000000057
125,125,12,5,220520,223931,42.17128182,-90.11052518,3938,89.8,9.7,-0.20600000000000002,1,203.5,-0.7000000000000028
126,126,12,6,220520,223932,42.17128077,-90.11046715,4238,91.4,9.3,-0.20600000000000002,1,203.5,1.6000000000000085
127,127,12,7,220520,223933,42.17128135,-90.11041035,4512,89.2,9.1,-0.10300000000000001,1,203.7002,-2.200000000000003
128,128,12,8,220520,223934,42.17128514,-90.11036004,4275,84.2,8.1,-0.514,1,203.90039,-5.0
129,129,12,9,220520,223935,42.17129,-90.11032,4265,80.7,6.5,-0.823,1,203.90039,-3.5
130,130,13,0,220520,223928,42.17129498,-90.11077199,4090,90.6,11.1,2.366,-7,204.90039,9.899999999999991
131,131,13,1,220520,223929,42.17129426,-90.1107027,3871,90.8,11.1,0.0,1,204.60058999999998,0.20000000000000284
132,132,13,2,220520,223930,42.17129444,-90.11063653,4386,89.8,10.6,-0.257,1,204.60058999999998,-1.0
133,133,13,3,220520,223931,42.17129444,-90.11057161,4468,90.0,10.4,-0.10300000000000001,1,204.2998,0.20000000000000284
134,134,13,4,220520,223932,42.17129603,-90.11050985,4029,88.0,9.9,-0.257,1,204.10058999999998,-2.0
135,135,13,5,220520,223933,42.17129827,-90.11044813,4083,87.2,9.9,0.0,1,204.2998,-0.7999999999999972
136,136,13,6,220520,223934,42.17130078,-90.11038767,3824,86.8,9.7,-0.10300000000000001,1,204.2998,-0.4000000000000057
137,137,13,7,220520,223935,42.17130339,-90.11032659,4114,86.7,9.8,0.051,1,204.40039,-0.09999999999999432
138,138,13,8,220520,223936,42.1713076,-90.1102959,4175,79.5,5.0,-2.469,1,204.40039,-7.200000000000003
139,139,13,9,220520,223937,42.17131,-90.11028,4142,78.5,2.6,-1.235,1,204.40039,-1.0
140,140,14,0,220520,223948,42.17133147,-90.11012409,4184,83.6,3.5,-0.36,11,204.0,5.099999999999994
141,141,14,1,220520,223949,42.17133237,-90.11010290000002,3918,86.7,3.4,-0.051,1,203.60058999999998,3.1000000000000085
142,142,14,2,220520,223950,42.17133271,-90.1100948,4112,86.8,1.3,-1.08,1,203.60058999999998,0.09999999999999432
143,143,14,3,220520,223951,42.17133317,-90.1100948,4009,0.0,0.1,-0.617,1,203.60058999999998,-86.8
144,144,14,4,220520,223952,42.17133317,-90.1100948,3978,0.0,0.0,-0.051,1,203.60058999999998,0.0
145,145,14,5,220520,223953,42.17133317,-90.1100948,4002,0.0,0.0,0.0,1,203.60058999999998,0.0
146,146,14,6,220520,223954,42.17133574,-90.11009214,4118,37.5,0.7,0.36,1,203.60058999999998,37.5
147,147,14,7,220520,223955,42.17133899,-90.11009820000001,4160,305.9,1.2,0.257,1,203.60058999999998,268.4
148,148,14,8,220520,223956,42.17133977,-90.11011252,4062,274.2,2.3,0.5660000000000001,1,203.60058999999998,-31.69999999999999
149,149,14,9,220520,223957,42.17134,-90.11013,4052,271.0,2.8,0.257,1,204.0,-3.1999999999999886
150,150,15,0,220520,223951,42.17131243,-90.11025125,4041,78.5,0.7,-1.08,-6,204.40039,-192.5
151,151,15,1,220520,223952,42.17131314,-90.11024635,4054,78.9,0.8,0.051,1,204.40039,0.4000000000000057
152,152,15,2,220520,223953,42.17131536,-90.11023359,4210,76.8,2.1,0.669,1,204.40039,-2.1000000000000085
153,153,15,3,220520,223954,42.17131906,-90.1102136,4004,76.0,3.3,0.617,1,204.40039,-0.7999999999999972
154,154,15,4,220520,223955,42.17132385,-90.11018819,4005,75.7,4.2,0.46299999999999997,1,204.0,-0.29999999999999716
155,155,15,5,220520,223956,42.17132888,-90.11016158,4045,75.7,4.4,0.10300000000000001,1,204.0,0.0
156,156,15,6,220520,223957,42.17133252,-90.11013583,4252,79.2,4.2,-0.10300000000000001,1,204.0,3.5
157,157,15,7,220520,223958,42.17133233,-90.11015268,3980,269.1,2.7,-0.772,1,204.0,189.90000000000003
158,158,15,8,220520,223959,42.17133127,-90.11017073,4015,265.5,2.9,0.10300000000000001,1,204.0,-3.6000000000000227
159,159,15,9,220520,224000,42.17133,-90.11019,3997,264.9,3.1,0.10300000000000001,1,204.0,-0.6000000000000227
160,160,16,0,220520,224007,42.17132844,-90.11034726,4070,258.4,1.0,-0.669,7,204.40039,-6.5
161,161,16,1,220520,224008,42.17132765,-90.11035467,4150,261.8,1.2,0.10300000000000001,1,204.40039,3.400000000000034
162,162,16,2,220520,224009,42.17132904,-90.11035467,4738,0.0,0.3,-0.46299999999999997,1,204.40039,-261.8
163,163,16,3,220520,224010,42.17132468,-90.11034739,4079,128.9,1.5,0.617,1,204.40039,128.9
164,164,16,4,220520,224011,42.17132468,-90.11032616,4280,90.0,3.4,0.977,1,204.40039,-38.900000000000006
165,165,16,5,220520,224012,42.17132772,-90.11029019,4268,83.5,5.8,1.235,1,204.40039,-6.5
166,166,16,6,220520,224013,42.17133316,-90.11025092,4305,79.4,6.4,0.309,1,204.40039,-4.099999999999994
167,167,16,7,220520,224014,42.17134057,-90.11020390000002,4357,78.0,7.7,0.669,1,204.0,-1.4000000000000057
168,168,16,8,220520,224015,42.17134669,-90.11016099,5329,79.1,7.0,-0.36,1,204.0,1.0999999999999943
169,169,16,9,220520,224016,42.17135,-90.11010999999999,4687,85.0,8.2,0.617,1,203.60058999999998,5.900000000000006
170,170,17,0,220520,224011,42.17135619,-90.11000444,4002,266.7,3.7,-2.315,-5,203.90039,181.7
171,171,17,1,220520,224012,42.17135466,-90.11003120000001,3972,265.6,4.3,0.309,1,203.40039,-1.099999999999966
172,172,17,2,220520,224013,42.17135222,-90.11005658,4052,262.6,4.1,-0.10300000000000001,1,203.60058999999998,-3.0
173,173,17,3,220520,224014,42.17134865,-90.11008045,4109,258.6,3.9,-0.10300000000000001,1,203.60058999999998,-4.0
174,174,17,4,220520,224015,42.17134498,-90.11010173,4172,256.9,3.5,-0.20600000000000002,1,203.60058999999998,-1.7000000000000455
175,175,17,5,220520,224016,42.17134259,-90.11011572,4273,257.0,2.3,-0.617,1,203.60058999999998,0.10000000000002274
176,176,17,6,220520,224017,42.17134348,-90.11006267,3734,88.7,8.5,3.19,1,203.60058999999998,-168.3
177,177,17,7,220520,224018,42.17134467,-90.11000838,4063,88.3,8.7,0.10300000000000001,1,203.40039,-0.4000000000000057
178,178,17,8,220520,224019,42.1713434,-90.10995036,4324,91.7,9.3,0.309,1,203.40039,3.4000000000000057
179,179,17,9,220520,224020,42.17134,-90.1099,4595,95.2,8.1,-0.617,1,203.2998,3.5
180,180,18,0,220520,224034,42.17123936,-90.10895018,5185,98.0,13.0,0.0,14,205.0,2.799999999999997
181,181,18,1,220520,224035,42.171232200000006,-90.10887778,4395,97.6,11.7,-0.669,1,205.7002,-0.4000000000000057
182,182,18,2,220520,224036,42.17122571,-90.10880842,4823,97.2,11.2,-0.257,1,205.5,-0.3999999999999915
183,183,18,3,220520,224037,42.17121938,-90.10874532,4298,97.7,10.2,-0.514,1,206.10058999999998,0.5
184,184,18,4,220520,224038,42.17121373,-90.10868966,4019,97.8,9.0,-0.617,1,206.10058999999998,0.09999999999999432
185,185,18,5,220520,224039,42.17121037,-90.10865563,3957,97.6,5.5,-1.801,1,206.7002,-0.20000000000000284
186,186,18,6,220520,224040,42.17120988,-90.10865068,4202,97.6,0.8,-2.418,1,206.7002,0.0
187,187,18,7,220520,224041,42.17121173,-90.10865068,4307,0.0,0.4,-0.20600000000000002,1,206.7002,-97.6
188,188,18,8,220520,224042,42.17121265,-90.10865068,4157,0.0,0.2,-0.10300000000000001,1,206.7002,0.0
189,189,18,9,220520,224043,42.171209999999995,-90.10866,3972,249.0,1.6,0.72,1,206.7002,249.0
190,190,19,0,220520,224038,42.17126062,-90.10903305,3944,98.5,12.3,5.505,-5,204.10058999999998,-150.5
191,191,19,1,220520,224039,42.17125237,-90.10895582,4542,98.2,12.5,0.10300000000000001,1,205.0,-0.29999999999999716
192,192,19,2,220520,224040,42.17124307,-90.10887754,4392,99.1,12.7,0.10300000000000001,1,205.7002,0.8999999999999915
193,193,19,3,220520,224041,42.17123325,-90.10879748,4127,99.4,13.0,0.154,1,206.2998,0.30000000000001137
194,194,19,4,220520,224042,42.171223499999996,-90.10871803,3690,99.4,12.9,-0.051,1,206.10058999999998,0.0
195,195,19,5,220520,224043,42.17121355,-90.10863863,3895,99.6,12.9,0.0,1,206.7002,0.19999999999998863
196,196,19,6,220520,224044,42.17121348,-90.10865798,4163,269.7,3.1,-5.042,1,206.7002,170.1
197,197,19,7,220520,224045,42.17121516,-90.10868974,4078,274.1,5.1,1.0290000000000001,1,206.10058999999998,4.400000000000034
198,198,19,8,220520,224046,42.17121755,-90.10872893,3911,274.7,6.3,0.617,1,206.10058999999998,0.5999999999999659
199,199,19,9,220520,224047,42.17122,-90.10876999999999,4032,274.6,6.6,0.154,1,205.5,-0.0999999999999659
200,200,20,0,220520,224059,42.17124828,-90.10898209,4291,274.8,5.5,0.0,12,205.0,0.19999999999998863
201,201,20,1,220520,224100,42.17124712,-90.10901389,4640,267.2,5.1,-0.20600000000000002,1,204.10058999999998,-7.600000000000023
202,202,20,2,220520,224101,42.17124216,-90.10903924,3916,255.2,4.2,-0.46299999999999997,1,204.10058999999998,-12.0
203,203,20,3,220520,224102,42.17123394,-90.10906091,4143,242.9,3.9,-0.154,1,204.10058999999998,-12.299999999999983
204,204,20,4,220520,224103,42.17122694,-90.10907487,4043,235.9,2.7,-0.617,1,203.2002,-7.0
205,205,20,5,220520,224104,42.17124925,-90.10906945,4106,10.2,4.9,1.1320000000000001,1,204.10058999999998,-225.70000000000002
206,206,20,6,220520,224105,42.17128248,-90.10906130000001,4163,10.3,7.3,1.235,1,204.10058999999998,0.10000000000000142
207,207,20,7,220520,224106,42.17131853,-90.10904999,4332,13.1,8.0,0.36,1,205.10058999999998,2.799999999999999
208,208,20,8,220520,224107,42.17135666,-90.10903989,4250,11.1,8.4,0.20600000000000002,1,206.2998,-2.0
209,209,20,9,220520,224108,42.1714,-90.10903,4239,9.6,9.5,0.5660000000000001,1,206.2998,-1.5
210,210,21,0,220520,224104,42.17140289,-90.10890664,4284,274.9,5.9,-1.8519999999999999,-4,208.0,265.29999999999995
211,211,21,1,220520,224105,42.17140544,-90.10894519,4355,275.1,6.2,0.154,1,207.40039,0.20000000000004547
212,212,21,2,220520,224106,42.171406700000006,-90.10897885,4442,272.9,5.4,-0.41200000000000003,1,207.40039,-2.2000000000000455
213,213,21,3,220520,224107,42.17140973,-90.1090142,3914,276.6,5.7,0.154,1,206.2998,3.7000000000000455
214,214,21,4,220520,224108,42.17141292,-90.10904826,4130,277.2,5.5,-0.10300000000000001,1,206.2998,0.5999999999999659
215,215,21,5,220520,224109,42.17145756,-90.10903753,4852,10.1,9.8,2.2119999999999997,1,207.7998,-267.09999999999997
216,216,21,6,220520,224110,42.17150253,-90.10902585,4388,10.9,9.9,0.051,1,209.40039,0.8000000000000007
217,217,21,7,220520,224111,42.17154882,-90.10901718,3740,7.9,10.1,0.10300000000000001,1,211.0,-3.0
218,218,21,8,220520,224112,42.17159462,-90.10900839,3606,8.1,10.0,-0.051,1,211.0,0.1999999999999993
219,219,21,9,220520,224113,42.171640000000004,-90.109,4800,7.8,9.9,-0.051,1,213.60058999999998,-0.2999999999999998
220,220,22,0,220520,224119,42.17180949,-90.10899564,4227,357.2,3.2,-1.338,6,218.60058999999998,349.4
221,221,22,1,220520,224120,42.17181134,-90.10899564,5069,0.0,0.4,-1.44,1,218.60058999999998,-357.2
222,222,22,2,220520,224121,42.17181134,-90.10899564,4548,0.0,0.0,-0.20600000000000002,1,218.60058999999998,0.0
223,223,22,3,220520,224122,42.17181364,-90.10899528,4237,6.5,0.5,0.257,1,218.60058999999998,6.5
224,224,22,4,220520,224123,42.1718045,-90.10899335,4128,171.1,2.0,0.772,1,218.60058999999998,164.6
225,225,22,5,220520,224124,42.171793900000004,-90.10899208,4077,174.9,2.3,0.154,1,216.90039,3.8000000000000114
226,226,22,6,220520,224125,42.17178236,-90.10899099,4158,176.0,2.5,0.10300000000000001,1,216.90039,1.0999999999999943
227,227,22,7,220520,224126,42.17177174,-90.10899014,4127,176.6,2.3,-0.10300000000000001,1,216.90039,0.5999999999999943
228,228,22,8,220520,224127,42.17176064,-90.10898987,3902,179.0,2.4,0.051,1,216.90039,2.4000000000000057
229,229,22,9,220520,224128,42.17175,-90.10899,4008,180.5,2.3,-0.051,1,216.90039,1.5
230,230,23,0,220520,224143,42.17178918,-90.10878819999999,4184,74.5,6.3,0.10300000000000001,15,218.60058999999998,-106.0
231,231,23,1,220520,224144,42.17179411,-90.10875007,3951,80.1,6.2,-0.051,1,218.60058999999998,5.599999999999994
232,232,23,2,220520,224145,42.17179676,-90.10871154,4637,84.7,6.2,0.0,1,219.40039,4.6000000000000085
233,233,23,3,220520,224146,42.17179579,-90.10867409999999,3966,92.0,6.0,-0.10300000000000001,1,219.40039,7.299999999999997
234,234,23,4,220520,224147,42.17178896,-90.10863716,4289,104.0,6.1,0.051,1,220.0,12.0
235,235,23,5,220520,224148,42.17177598,-90.10860264,4129,116.9,6.2,0.051,1,220.0,12.900000000000006
236,236,23,6,220520,224149,42.17175129,-90.10856628,4473,132.5,7.9,0.875,1,220.2998,15.599999999999994
