Id,Index,SubIndex,Date,Time,Latitude,Longitude,A,Spin,Knots,Acceleration,Seconds
752,75,2,220520,225015,42.17092954,-90.1074,3965,0,0.1,0,1
753,75,3,220520,225016,42.17092954,-90.1074,3969,0,0,-0.051,1
754,75,4,220520,225017,42.17093,-90.1074,3966,0,0.1,0.051,1
755,75,5,220520,225018,42.17093,-90.1074,3967,0,0,-0.051,1
756,75,6,220520,225019,42.17093,-90.1074,3969,0,0,0,1
757,75,7,220520,225020,42.17093,-90.1074,3965,0,0,0,1
758,75,8,220520,225021,42.17093,-90.1074,3966,0,0,0,1
759,75,9,220520,225022,42.17093,-90.1074,3965,0,0,0,1
760,76,0,220520,225019,42.17092954,-90.1074,3966,0,0,0,-3
761,76,1,220520,225020,42.17092954,-90.1074,3967,0,0,0,1
762,76,2,220520,225021,42.17092954,-90.1074,3968,0,0,0,1
763,76,3,220520,225022,42.17092954,-90.1074,3967,0,0,0,1
764,76,4,220520,225023,42.17092954,-90.1074,3965,0,0,0,1
765,76,5,220520,225024,42.17092954,-90.1074,3968,0,0,0,1
766,76,6,220520,225025,42.17092954,-90.1074,3967,0,0,0,1
767,76,7,220520,225026,42.17092954,-90.1074,3969,0,0,0,1
768,76,8,220520,225027,42.17092954,-90.1074,3969,0,0,0,1
769,76,9,220520,225028,42.17093,-90.1074,3973,0,0.1,0.051,1
770,77,0,220520,225032,42.17090954,-90.1074,3971,0,0.1,0.051,4
771,77,1,220520,225033,42.17090954,-90.1074,3974,0,0,-0.051,1
772,77,2,220520,225034,42.17090954,-90.1074,3972,0,0,0,1
773,77,3,220520,225035,42.17090954,-90.1074,3973,0,0,0,1
774,77,4,220520,225036,42.17090954,-90.1074,3971,0,0,0,1
775,77,5,220520,225037,42.17090954,-90.1074,3972,0,0,0,1
776,77,6,220520,225038,42.17090954,-90.1074,3969,0,0,0,1
777,77,7,220520,225039,42.17090954,-90.1074,3971,0,0,0,1
778,77,8,220520,225040,42.17091,-90.1074,3970,0,0.1,0.051,1
779,77,9,220520,225041,42.17091,-90.1074,3969,0,0,-0.051,1
780,78,0,220520,225052,42.17090769,-90.10739,3967,0,0.1,0.051,11
781,78,1,220520,225053,42.17090769,-90.10739,3973,0,0,-0.051,1
782,78,2,220520,225054,42.17090815,-90.10739,3964,0,0.1,0.051,1
783,78,3,220520,225055,42.17090861,-90.10739,3971,0,0.1,0,1
784,78,4,220520,225056,42.17090907,-90.10739,3975,0,0.1,0,1
785,78,5,220520,225057,42.17090907,-90.10739,3970,0,0,-0.051,1
786,78,6,220520,225058,42.17090907,-90.10739,3974,0,0,0,1
787,78,7,220520,225059,42.17090954,-90.10739,3970,0,0.1,0.051,1
788,78,8,220520,225100,42.17091,-90.10739,3966,0,0.1,0,1
789,78,9,220520,225101,42.17091,-90.10739,3969,0,0,-0.051,1
790,79,0,220520,225056,42.17092907,-90.10739,3972,0,0,0,-5
791,79,1,220520,225057,42.17092907,-90.10739,3974,0,0,0,1
792,79,2,220520,225058,42.17092907,-90.10739,3971,0,0,0,1
793,79,3,220520,225059,42.17092954,-90.10739,3970,0,0.1,0.051,1
794,79,4,220520,225100,42.17092954,-90.10739,3971,0,0,-0.051,1
795,79,5,220520,225101,42.17092954,-90.10739,3972,0,0,0,1
796,79,6,220520,225102,42.17092954,-90.10739,3973,0,0,0,1
797,79,7,220520,225103,42.17092954,-90.10739,3972,0,0,0,1
798,79,8,220520,225104,42.17093,-90.10739,3969,0,0.1,0.051,1
799,79,9,220520,225105,42.17093,-90.10739,3966,0,0,-0.051,1
800,80,0,220520,225116,42.17094,-90.10739,3968,0,0.1,0,11
801,80,1,220520,225117,42.17094,-90.10739,3970,0,0,-0.051,1
802,80,2,220520,225118,42.17094,-90.10739,3969,0,0,0,1
803,80,3,220520,225119,42.17094,-90.10739,3972,0,0,0,1
804,80,4,220520,225120,42.17094,-90.10739,3972,0,0,0,1
805,80,5,220520,225121,42.17094,-90.10739,3968,0,0,0,1
806,80,6,220520,225122,42.17094,-90.10739,3968,0,0,0,1
807,80,7,220520,225123,42.17094,-90.10739,3969,0,0,0,1
808,80,8,220520,225124,42.17094,-90.10739,3972,0,0,0,1
809,80,9,220520,225125,42.17094,-90.10739,3970,0,0,0,1
810,81,0,220520,225121,42.17092954,-90.10739,3968,0,0,0,-4
811,81,1,220520,225122,42.17092954,-90.10739,3967,0,0,0,1
812,81,2,220520,225123,42.17092954,-90.10739,3968,0,0,0,1
813,81,3,220520,225124,42.17092954,-90.10739,3967,0,0,0,1
814,81,4,220520,225125,42.17093,-90.10739,3968,0,0.1,0.051,1
815,81,5,220520,225126,42.17093,-90.10739,3970,0,0,-0.051,1
816,81,6,220520,225127,42.17093,-90.10739,4041,0,0,0,1
817,81,7,220520,225128,42.17093,-90.10739,3979,0,0,0,1
818,81,8,220520,225129,42.17093,-90.10739,3965,0,0,0,1
819,81,9,220520,225130,42.17093,-90.10739,3975,0,0,0,1
820,82,0,220520,225135,42.17093,-90.10739,3966,0,0,0,5
821,82,1,220520,225136,42.17093,-90.10739,3974,0,0,0,1
822,82,2,220520,225137,42.17093,-90.10739,3967,0,0,0,1
823,82,3,220520,225138,42.17093,-90.10739,3974,0,0,0,1
824,82,4,220520,225139,42.17093,-90.10739,3970,0,0,0,1
825,82,5,220520,225140,42.17093,-90.10739,3972,0,0,0,1
826,82,6,220520,225141,42.17093,-90.10739,3970,0,0,0,1
827,82,7,220520,225142,42.17093,-90.10739,3969,0,0,0,1
828,82,8,220520,225143,42.17093,-90.10739,3948,0,0,0,1
829,82,9,220520,225144,42.17093,-90.10739,3963,0,0,0,1
830,83,0,220520,225141,42.17093,-90.10739,3968,0,0,0,-3
831,83,1,220520,225142,42.17093,-90.10739,3973,0,0,0,1
832,83,2,220520,225143,42.17093,-90.10739,3968,0,0,0,1
833,83,3,220520,225144,42.17093,-90.10739,3976,0,0,0,1
834,83,4,220520,225145,42.17093,-90.10739,3724,0,0,0,1
835,83,5,220520,225146,42.17093,-90.10739,3885,0,0,0,1
836,83,6,220520,225147,42.17093,-90.10739,4210,0,0,0,1
837,83,7,220520,225148,42.17093,-90.10739,3929,0,0,0,1
838,83,8,220520,225149,42.17093,-90.10739,3955,0,0,0,1
839,83,9,220520,225150,42.17093,-90.10739,3975,0,0,0,1
840,84,0,220520,225201,42.17093,-90.10739,3968,0,0,0,11
841,84,1,220520,225202,42.17093,-90.10739,3966,0,0,0,1
842,84,2,220520,225203,42.17093,-90.10739,3963,0,0,0,1
843,84,3,220520,225204,42.17093,-90.10739,3964,0,0,0,1
844,84,4,220520,225205,42.17093,-90.10739,3964,0,0,0,1
845,84,5,220520,225206,42.17093,-90.10739,3968,0,0,0,1
846,84,6,220520,225207,42.17093,-90.10739,3968,0,0,0,1
847,84,7,220520,225208,42.17093,-90.10739,3964,0,0,0,1
848,84,8,220520,225209,42.17093,-90.10739,3961,0,0,0,1
849,84,9,220520,225210,42.17093,-90.10739,3963,0,0,0,1
850,85,0,220520,225205,42.17093,-90.10739,3968,0,0,0,-5
851,85,1,220520,225206,42.17093,-90.10739,3964,0,0,0,1
852,85,2,220520,225207,42.17093,-90.10739,3964,0,0,0,1
853,85,3,220520,225208,42.17093,-90.10739,3964,0,0,0,1
854,85,4,220520,225209,42.17093,-90.10739,3962,0,0,0,1
855,85,5,220520,225210,42.17093,-90.10739,3970,0,0,0,1
856,85,6,220520,225211,42.17093,-90.10739,3961,0,0,0,1
857,85,7,220520,225212,42.17093,-90.10739,3963,0,0,0,1
858,85,8,220520,225213,42.17093,-90.10739,3962,0,0,0,1
859,85,9,220520,225214,42.17093,-90.10739,3963,0,0,0,1
860,86,0,220520,225224,42.17094,-90.10739,3965,0,0,0,10
861,86,1,220520,225225,42.17094,-90.10739,3966,0,0,0,1
862,86,2,220520,225226,42.17094,-90.10739,3964,0,0,0,1
863,86,3,220520,225227,42.17094,-90.10739,3965,0,0,0,1
864,86,4,220520,225228,42.17094,-90.10739,3964,0,0,0,1
865,86,5,220520,225229,42.17094,-90.10739,3964,0,0,0,1
866,86,6,220520,225230,42.17094,-90.10739,3960,0,0,0,1
867,86,7,220520,225231,42.17094,-90.10739,3962,0,0,0,1
868,86,8,220520,225232,42.17094,-90.10739,3965,0,0,0,1
869,86,9,220520,225233,42.17094,-90.10739,3967,0,0,0,1
870,87,0,220520,225238,42.17094,-90.10739,3964,0,0,0,5
871,87,1,220520,225239,42.17094,-90.10739,3965,0,0,0,1
872,87,2,220520,225240,42.17094,-90.10739,3966,0,0,0,1
873,87,3,220520,225241,42.17094,-90.10739,3964,0,0,0,1
874,87,4,220520,225242,42.17094,-90.10739,3963,0,0,0,1
875,87,5,220520,225243,42.17094,-90.10739,3966,0,0,0,1
876,87,6,220520,225244,42.17094,-90.10739,3964,0,0,0,1
877,87,7,220520,225245,42.17094,-90.10739,3965,0,0,0,1
878,87,8,220520,225246,42.17094,-90.10739,3966,0,0,0,1
879,87,9,220520,225247,42.17094,-90.10739,3963,0,0,0,1
880,88,0,220520,225244,42.17093,-90.10739,3966,0,0,0,-3
881,88,1,220520,225245,42.17093,-90.10739,3964,0,0,0,1
882,88,2,220520,225246,42.17093,-90.10739,3962,0,0,0,1
883,88,3,220520,225247,42.17093,-90.10739,3965,0,0,0,1
884,88,4,220520,225248,42.17093,-90.10739,3963,0,0,0,1
885,88,5,220520,225249,42.17093,-90.10739,3966,0,0,0,1
886,88,6,220520,225250,42.17093,-90.10739,3963,0,0,0,1
887,88,7,220520,225251,42.17093,-90.10739,3965,0,0,0,1
888,88,8,220520,225252,42.17093,-90.10739,3965,0,0,0,1
889,88,9,220520,225253,42.17093,-90.10739,3965,0,0,0,1
890,89,0,220520,225308,42.17093,-90.1074,3965,0,0,0,15
891,89,1,220520,225309,42.17093,-90.1074,3966,0,0,0,1
892,89,2,220520,225310,42.17093,-90.1074,3963,0,0,0,1
893,89,3,220520,225311,42.17093,-90.1074,3962,0,0,0,1
894,89,4,220520,225312,42.17093,-90.1074,3957,0,0,0,1
895,89,5,220520,225313,42.17093,-90.1074,3960,0,0,0,1
896,89,6,220520,225314,42.17093,-90.1074,3959,0,0,0,1
897,89,7,220520,225315,42.17093,-90.1074,3963,0,0,0,1
898,89,8,220520,225316,42.17093,-90.1074,3966,0,0,0,1
899,89,9,220520,225317,42.17093,-90.1074,3966,0,0,0,1
900,90,0,220520,225322,42.17093954,-90.10739,3961,0,0,0,5
901,90,1,220520,225323,42.17094,-90.10739,3962,0,0.1,0.051,1
902,90,2,220520,225324,42.17094,-90.10739,3961,0,0,-0.051,1
903,90,3,220520,225325,42.17094,-90.10739,3962,0,0,0,1
904,90,4,220520,225326,42.17094,-90.10739,3961,0,0,0,1
905,90,5,220520,225327,42.17094,-90.10739,3959,0,0,0,1
906,90,6,220520,225328,42.17094,-90.10739,3963,0,0,0,1
907,90,7,220520,225329,42.17094,-90.10739,3963,0,0,0,1
908,90,8,220520,225330,42.17094,-90.10739,3963,0,0,0,1
909,90,9,220520,225331,42.17094,-90.10739,3963,0,0,0,1
910,91,0,220520,225335,42.17096,-90.1074,3962,0,0,0,4
911,91,1,220520,225336,42.17096,-90.1074,3962,0,0,0,1
912,91,2,220520,225337,42.17096,-90.1074,3962,0,0,0,1
913,91,3,220520,225338,42.17096,-90.1074,3965,0,0,0,1
914,91,4,220520,225339,42.17096,-90.1074,3966,0,0,0,1
915,91,5,220520,225340,42.17096,-90.1074,3967,0,0,0,1
916,91,6,220520,225341,42.17096,-90.1074,3966,0,0,0,1
917,91,7,220520,225342,42.17096,-90.1074,3965,0,0,0,1
918,91,8,220520,225343,42.17096,-90.1074,3967,0,0,0,1
919,91,9,220520,225344,42.17096,-90.1074,3966,0,0,0,1
920,92,0,220520,225343,42.17095,-90.10739,3967,0,0,0,-1
921,92,1,220520,225344,42.17095,-90.10739,3961,0,0,0,1
922,92,2,220520,225345,42.17095,-90.10739,3967,0,0,0,1
923,92,3,220520,225346,42.17095,-90.10739,4433,0,0,0,1
924,92,4,220520,225347,42.17095,-90.10739,3985,0,0,0,1
925,92,5,220520,225348,42.17095,-90.10739,3752,0,0,0,1
926,92,6,220520,225349,42.17095,-90.10739,4018,0,0,0,1
927,92,7,220520,225350,42.17095,-90.10739,3966,0,0,0,1
928,92,8,220520,225351,42.17095,-90.10739,4028,0,0,0,1
929,92,9,220520,225352,42.17095,-90.10739,4149,0,0,0,1
930,93,0,220520,225354,42.17094954,-90.10739,3967,0,0,0,2
931,93,1,220520,225355,42.17094954,-90.10739,3991,0,0,0,1
932,93,2,220520,225356,42.17094954,-90.10739,4032,0,0,0,1
933,93,3,220520,225357,42.17094954,-90.10739,4054,0,0,0,1
934,93,4,220520,225358,42.17094954,-90.10739,4056,0,0,0,1
935,93,5,220520,225359,42.17094954,-90.10739,4304,0,0,0,1
936,93,6,220520,225400,42.17094954,-90.10739,4101,0,0,0,1
937,93,7,220520,225401,42.17094954,-90.10739,4090,0,0,0,1
938,93,8,220520,225402,42.17095,-90.10739,3827,0,0.1,0.051,1
939,93,9,220520,225403,42.17095,-90.10739,4110,0,0,-0.051,1
940,94,0,220520,225418,42.17096,-90.10739,4001,0,0,0,15
941,94,1,220520,225419,42.17096,-90.10739,3980,0,0,0,1
942,94,2,220520,225420,42.17096,-90.10739,3976,0,0,0,1
943,94,3,220520,225421,42.17096,-90.10739,3990,0,0,0,1
944,94,4,220520,225422,42.17096,-90.10739,3983,0,0,0,1
945,94,5,220520,225423,42.17096,-90.10739,3978,0,0,0,1
946,94,6,220520,225424,42.17096,-90.10739,3963,0,0,0,1
947,94,7,220520,225425,42.17096,-90.10739,3965,0,0,0,1
948,94,8,220520,225426,42.17096,-90.10739,3970,0,0,0,1
949,94,9,220520,225427,42.17096,-90.10739,3978,0,0,0,1
950,95,0,220520,225422,42.17097,-90.10739,4024,0,0,0,-5
951,95,1,220520,225423,42.17097,-90.10739,3976,0,0,0,1
952,95,2,220520,225424,42.17097,-90.10739,3996,0,0,0,1
953,95,3,220520,225425,42.17097,-90.10739,4029,0,0,0,1
954,95,4,220520,225426,42.17097,-90.10739,5493,0,0,0,1
955,95,5,220520,225427,42.17097,-90.10739,4728,0,0,0,1
956,95,6,220520,225428,42.17097,-90.10739,3954,0,0,0,1
957,95,7,220520,225429,42.17097,-90.10739,3981,0,0,0,1
958,95,8,220520,225430,42.17097,-90.10739,3997,0,0,0,1
959,95,9,220520,225431,42.17097,-90.10739,4002,0,0,0,1
960,96,0,220520,225440,42.17084823,-90.10742911,3964,201.1,1.3,0.206,9
961,96,1,220520,225441,42.17084049,-90.10743325,4035,201.6,1.8,0.257,1
962,96,2,220520,225442,42.17082522,-90.10744225,4016,203.6,3.6,0.926,1
963,96,3,220520,225443,42.17080436,-90.10745249,3968,200,4.8,0.617,1
964,96,4,220520,225444,42.17077079,-90.10746437,3940,194.7,7.5,1.389,1
965,96,5,220520,225445,42.1707366,-90.10746212,3875,177.2,7.4,-0.051,1
966,96,6,220520,225446,42.17070641,-90.10745589,3941,171.3,6.6,-0.412,1
967,96,7,220520,225447,42.1706778,-90.10743981,4054,157.4,6.7,0.051,1
968,96,8,220520,225448,42.17065456,-90.10741505,4071,141.7,6.4,-0.154,1
969,96,9,220520,225449,42.17064,-90.10739,4173,128.1,5.1,-0.669,1
970,97,0,220520,225445,42.17064771,-90.10737453,3971,0,0,-2.624,-4
971,97,1,220520,225446,42.17064817,-90.10737453,3984,0,0.1,0.051,1
972,97,2,220520,225447,42.17064687,-90.1073752,3982,200.8,0.3,0.103,1
973,97,3,220520,225448,42.17064476,-90.10737646,3985,203.8,0.5,0.103,1
974,97,4,220520,225449,42.17064097,-90.1073788,3978,204.6,0.9,0.206,1
975,97,5,220520,225450,42.17063093,-90.10735635,4137,121.1,4.2,1.698,1
976,97,6,220520,225451,42.17062348,-90.10733418,3946,114.4,3.9,-0.154,1
977,97,7,220520,225452,42.17061826,-90.1073175,4048,112.9,2.9,-0.514,1
978,97,8,220520,225453,42.17061365,-90.10729461,4206,105.2,3.8,0.463,1
979,97,9,220520,225454,42.17061,-90.10726,4157,98.1,5.6,0.926,1
980,98,0,220520,225459,42.17058279,-90.10708653,4203,107.6,7.4,0,5
981,98,1,220520,225500,42.17056838,-90.10704326,4420,114.2,7.6,0.103,1
982,98,2,220520,225501,42.17054829,-90.10699477,4481,119.2,8.9,0.669,1
983,98,3,220520,225502,42.17052446,-90.106951,4261,126.3,8.7,-0.103,1
984,98,4,220520,225503,42.17049528,-90.10690665,4128,131.6,9.5,0.412,1
985,98,5,220520,225504,42.17046697,-90.10686129,4321,130.1,9.5,0,1
986,98,6,220520,225505,42.17043235,-90.10680678,4051,130.6,11.5,1.029,1
987,98,7,220520,225506,42.17038987,-90.10674846,4379,134.5,13.1,0.823,1
988,98,8,220520,225507,42.17034532,-90.10668331,4243,132.7,14.2,0.566,1
989,98,9,220520,225508,42.1703,-90.10662,3966,134,14.1,-0.051,1
990,99,0,220520,225505,42.17031941,-90.10674046,4048,98.4,6.1,-4.116,-3
991,99,1,220520,225506,42.17031437,-90.10670553,3782,101,5.7,-0.206,1
992,99,2,220520,225507,42.17030777,-90.10666722,4489,103.1,6.3,0.309,1
993,99,3,220520,225508,42.17029654,-90.10662691,4645,110.6,6.9,0.309,1
994,99,4,220520,225509,42.17025236,-90.10656299,4020,133,14,3.653,1
995,99,5,220520,225510,42.17020961,-90.10649569,4271,130.6,14.2,0.103,1
996,99,6,220520,225511,42.17016694,-90.10642829,4089,130.5,14.2,0,1
997,99,7,220520,225512,42.17012536,-90.10636047,4255,129.6,14.1,-0.051,1
998,99,8,220520,225513,42.1700826,-90.10629073,4281,129.6,14.5,0.206,1
999,99,9,220520,225514,42.17004,-90.10622,4046,129.1,14.6,0.051,1
1000,100,0,220520,225529,42.1695127,-90.10519619,4754,142.5,13.5,0.154,15
1001,100,1,220520,225530,42.16946249,-90.10514606,4633,143.5,13.5,0,1
1002,100,2,220520,225531,42.16941337,-90.10509503,4401,142.4,13.4,-0.051,1
1003,100,3,220520,225532,42.1693711,-90.10503555,4222,133.8,13.2,-0.103,1
1004,100,4,220520,225533,42.16934943,-90.10495254,4081,109.4,14.1,0.463,1
1005,100,5,220520,225534,42.16934079,-90.10486278,3892,97.4,14.5,0.206,1
1006,100,6,220520,225535,42.16933882,-90.10477293,4091,91.7,14.4,-0.051,1
1007,100,7,220520,225536,42.1693437,-90.10468328,4065,85.8,14.4,0,1
1008,100,8,220520,225537,42.16935077,-90.10459956,3660,83.5,13.5,-0.463,1
1009,100,9,220520,225538,42.16936,-90.10452,4174,81.1,12.9,-0.309,1
1010,101,0,220520,225535,42.16948334,-90.10471771,3976,117.1,13.2,0.154,-3
1011,101,1,220520,225536,42.16945822,-90.10464124,3978,113.9,13.4,0.103,1
1012,101,2,220520,225537,42.16942998,-90.10456678,4382,117.1,13.4,0,1
1013,101,3,220520,225538,42.16939337,-90.10449928,4301,126.2,13.4,0,1
1014,101,4,220520,225539,42.16935572,-90.10443519,3723,128.4,13.1,-0.154,1
1015,101,5,220520,225540,42.16936202,-90.10435574,4028,83.9,12.8,-0.154,1
1016,101,6,220520,225541,42.16936049,-90.10428649,3621,91.7,11.1,-0.875,1
1017,101,7,220520,225542,42.16934712,-90.10422673,4159,106.8,10,-0.566,1
1018,101,8,220520,225543,42.16932995,-90.10417214,4769,113,9.5,-0.257,1
1019,101,9,220520,225544,42.16931,-90.10412,4885,117.3,9.4,-0.051,1
1020,102,0,220520,225549,42.16917073,-90.10379822,6172,121.4,10.8,-1.543,5
1021,102,1,220520,225550,42.16913591,-90.10372751,3925,123.6,13.6,1.44,1
1022,102,2,220520,225551,42.16909927,-90.10365021,4155,122.6,14.7,0.566,1
1023,102,3,220520,225552,42.16906313,-90.10357248,3814,122.1,14.7,0,1
1024,102,4,220520,225553,42.16903375,-90.103496,3774,117.4,13.8,-0.463,1
1025,102,5,220520,225554,42.16901586,-90.10341852,3848,107.3,13,-0.412,1
1026,102,6,220520,225555,42.16900745,-90.10333565,4504,97.8,13.4,0.206,1
1027,102,7,220520,225556,42.16900902,-90.10324891,4662,88.6,13.9,0.257,1
1028,102,8,220520,225557,42.16901859,-90.10316248,4066,81.5,14,0.051,1
1029,102,9,220520,225558,42.16904,-90.10308,3817,70.7,14,0,1
1030,103,0,220520,225601,42.16918237,-90.10287605,4052,33.1,15,0.309,3
1031,103,1,220520,225602,42.16924305,-90.10282935,4167,29.7,15.1,0.051,1
1032,103,2,220520,225603,42.16930503,-90.10278451,4169,28.2,15.2,0.051,1
1033,103,3,220520,225604,42.16936186,-90.10273298,4902,33.9,14.8,-0.206,1
1034,103,4,220520,225605,42.16941392,-90.1026759,4225,39.1,14.5,-0.154,1
1035,103,5,220520,225606,42.16946225,-90.10261403,4477,43.5,14.4,-0.051,1
1036,103,6,220520,225607,42.16950648,-90.10254681,4244,48.4,14.4,0,1
1037,103,7,220520,225608,42.16954296,-90.10247384,5483,56,14.1,-0.154,1
1038,103,8,220520,225609,42.16957003,-90.10239444,4797,65.3,14,-0.051,1
1039,103,9,220520,225610,42.16959,-90.10231,4206,72.3,14.2,0.103,1
1040,104,0,220520,225609,42.16954947,-90.1023847,4928,60.2,14.4,0.103,-1
1041,104,1,220520,225610,42.16959682,-90.10232148,4516,44.7,14.4,0,1
1042,104,2,220520,225611,42.16961096,-90.10223683,4052,77.3,13.9,-0.257,1
1043,104,3,220520,225612,42.16961571,-90.10215155,5190,85.7,13.7,-0.103,1
1044,104,4,220520,225613,42.16961185,-90.10206869,5437,93.6,13.3,-0.206,1
1045,104,5,220520,225614,42.16960085,-90.10198701,4098,100.3,13.3,0,1
1046,104,6,220520,225615,42.16958277,-90.1019057,3832,106.7,13.6,0.154,1
1047,104,7,220520,225616,42.16955607,-90.10182402,3699,113.8,14.3,0.36,1
1048,104,8,220520,225617,42.16953214,-90.10173947,4144,110.9,14.5,0.103,1
1049,104,9,220520,225618,42.16951,-90.10166,4112,110.6,13.6,-0.463,1
1050,105,0,220520,225629,42.16926539,-90.10078515,4182,110.2,14.5,1.492,11
1051,105,1,220520,225630,42.16924124,-90.10070071,4102,111.1,14.5,0,1
1052,105,2,220520,225631,42.16921581,-90.10061359,4109,111.5,15,0.257,1
1053,105,3,220520,225632,42.16918724,-90.10051673,4056,111.7,16.7,0.875,1
1054,105,4,220520,225633,42.16915655,-90.10041161,4070,111.5,18.1,0.72,1
1055,105,5,220520,225634,42.16912355,-90.10030303,4716,112.3,18.8,0.36,1
1056,105,6,220520,225635,42.16908992,-90.10019075,4695,112,19.4,0.309,1
1057,105,7,220520,225636,42.16905597,-90.10007327,4604,111.3,20.2,0.412,1
1058,105,8,220520,225637,42.16902275,-90.09995275,4393,110.4,20.6,0.206,1
1059,105,9,220520,225638,42.16899,-90.09983,3705,109.8,20.9,0.154,1
1060,106,0,220520,225638,42.16899827,-90.09980369,4403,108.7,11.6,-4.784,0
1061,106,1,220520,225639,42.16896488,-90.09968125,4202,110.2,20.9,4.784,1
1062,106,2,220520,225640,42.16893244,-90.09955968,3924,109.8,20.7,-0.103,1
1063,106,3,220520,225641,42.16890516,-90.09944365,4232,107.6,19.5,-0.617,1
1064,106,4,220520,225642,42.16888231,-90.09933755,4343,106.2,17.7,-0.926,1
1065,106,5,220520,225643,42.16886092,-90.09923349,4559,105.5,17.3,-0.206,1
1066,106,6,220520,225644,42.16883676,-90.09913316,4133,108,16.9,-0.206,1
1067,106,7,220520,225645,42.16881028,-90.0990339,3926,109.8,16.9,0,1
1068,106,8,220520,225646,42.16878146,-90.09893315,3740,111.1,17.3,0.206,1
1069,106,9,220520,225647,42.16875,-90.09884,3941,114.5,16.4,-0.463,1
1070,107,0,220520,225648,42.16870124,-90.0987476,3881,115.8,15.8,0,1
1071,107,1,220520,225649,42.1686676,-90.09866004,3890,117.4,15.8,0,1
1072,107,2,220520,225650,42.16863364,-90.098572,4146,117.5,15.9,0.051,1
1073,107,3,220520,225651,42.16859876,-90.09848604,4083,118.7,15.7,-0.103,1
1074,107,4,220520,225652,42.16856234,-90.09840196,4051,120.3,15.6,-0.051,1
1075,107,5,220520,225653,42.16852559,-90.09831744,3986,120.4,15.7,0.051,1
1076,107,6,220520,225654,42.16848938,-90.09823248,3727,119.9,15.7,0,1
1077,107,7,220520,225655,42.16845505,-90.09814824,3914,118.8,15.4,-0.154,1
1078,107,8,220520,225656,42.16842215,-90.09806368,3940,117.7,15.3,-0.051,1
1079,107,9,220520,225657,42.16839,-90.09798,3953,117.4,15.1,-0.103,1
1080,108,0,220520,225705,42.16815753,-90.09719111,3854,106.5,17.9,-0.206,8
1081,108,1,220520,225706,42.16813249,-90.09708395,3892,107.5,18,0.051,1
1082,108,2,220520,225707,42.16810449,-90.09697549,4237,109.2,18.4,0.206,1
1083,108,3,220520,225708,42.1680752,-90.09686632,4179,109.9,18.6,0.103,1
1084,108,4,220520,225709,42.16804273,-90.09675678,4072,111.8,18.9,0.154,1
1085,108,5,220520,225710,42.16800622,-90.0966482,3932,114.4,19.1,0.103,1
1086,108,6,220520,225711,42.167967,-90.09654697,3819,117.6,18.3,-0.412,1
1087,108,7,220520,225712,42.16792637,-90.09644889,4035,119.2,18,-0.154,1
1088,108,8,220520,225713,42.16788704,-90.09635844,3980,120.4,16.8,-0.617,1
1089,108,9,220520,225714,42.16785,-90.09628,4179,122.5,14.9,-0.977,1
1090,109,0,220520,225744,42.16731297,-90.09518312,4002,126.8,4.6,1.955,30
1091,109,1,220520,225745,42.16730428,-90.09516773,4064,127.3,3.1,-0.772,1
1092,109,2,220520,225746,42.16729881,-90.09515845,3978,128.5,1.9,-0.617,1
1093,109,3,220520,225747,42.1672982,-90.09515752,4025,131.7,0.2,-0.875,1
1094,109,4,220520,225748,42.16729912,-90.09515752,4003,0,0.2,0,1
1095,109,5,220520,225749,42.1672983,-90.09515601,3975,126.3,0.3,0.051,1
1096,109,6,220520,225750,42.16729708,-90.09515335,3988,121.7,0.5,0.103,1
1097,109,7,220520,225751,42.16729509,-90.09514914,4096,122.6,0.8,0.154,1
1098,109,8,220520,225752,42.16728832,-90.09513728,3961,127.6,2.4,0.823,1
1099,109,9,220520,225753,42.16728,-90.09512,4026,123,3.3,0.463,1
1100,110,0,220520,225812,42.16841348,-90.09374421,4121,33.2,31.3,-2.006,19
1101,110,1,220520,225813,42.16854051,-90.09364041,4196,31.2,32.1,0.412,1
1102,110,2,220520,225814,42.16867378,-90.09353992,3949,29.2,33,0.463,1
1103,110,3,220520,225815,42.1688139,-90.09344484,3996,26.7,33.9,0.463,1
1104,110,4,220520,225816,42.16895921,-90.09335424,3949,24.8,34.6,0.36,1
1105,110,5,220520,225817,42.16910822,-90.09326558,4063,23.8,35.2,0.309,1
1106,110,6,220520,225818,42.16926022,-90.09317683,4141,23.4,35.8,0.309,1
1107,110,7,220520,225819,42.16941123,-90.09308654,3977,23.9,35.7,-0.051,1
1108,110,8,220520,225820,42.16956108,-90.09299737,3928,23.8,35.4,-0.154,1
1109,110,9,220520,225821,42.16971,-90.09291,4038,23.5,35.1,-0.154,1
1110,111,0,220520,225831,42.17119294,-90.09208166,4049,24.9,34.7,-0.154,10
1111,111,1,220520,225832,42.17133722,-90.09198247,4011,27,35,0.154,1
1112,111,2,220520,225833,42.17148087,-90.09187503,4091,29,35.5,0.257,1
1113,111,3,220520,225834,42.17162157,-90.09175594,4100,32.1,35.9,0.206,1
1114,111,4,220520,225835,42.1717554,-90.09162856,4281,35.2,35.4,-0.257,1
1115,111,5,220520,225836,42.17188231,-90.09149186,4040,38.6,35.1,-0.154,1
1116,111,6,220520,225837,42.17200303,-90.09134623,4063,41.8,35,-0.051,1
1117,111,7,220520,225838,42.17212249,-90.09120059,3971,42.1,34.8,-0.103,1
