index,acc_ave,distance,speed,time,medianSpin,medianVibration
440,5.304,214.812,23.868000000000002,9,79.65,4302.5
441,0.9406666666666668,38.097,4.2330000000000005,9,169.9,4021.5
442,1.3940000000000001,56.45700000000001,6.273000000000001,9,97.0,4161.0
443,1.1446666666666667,46.359,5.151,9,89.15,4108.5
444,4.561897959183674,5476.5585,111.76650000000001,49,263.6,4389.0
445,0.10200000000000001,4.131,0.459,9,0.0,4115.5
446,0.0,0.0,0.0,9,0.0,4104.5
447,0.0,0.0,0.0,9,0.0,4105.0
448,0.0,0.0,0.0,9,0.0,4105.5
449,-0.005666666666666667,-0.2295,-0.025500000000000002,9,0.0,4103.0
450,0.0,0.0,0.0,9,0.0,4104.0
451,0.0,0.0,0.0,9,0.0,4102.0
452,0.0,0.0,0.0,49,0.0,4102.5
453,0.0,0.0,0.0,9,0.0,4103.5
454,0.0,0.0,0.0,9,0.0,4105.5
455,0.0,0.0,0.0,9,0.0,4105.5
456,0.0,0.0,0.0,9,0.0,4104.0
457,0.0,0.0,0.0,49,0.0,4110.5
458,-0.011333333333333334,-0.459,-0.051000000000000004,9,0.0,4124.0
459,0.051000000000000004,2.0655,0.2295,9,0.0,4403.5
460,-0.09066666666666666,-3.6719999999999997,-0.408,9,0.0,4591.5
461,1.3946938775510203,1674.33,34.17,49,118.75,4593.0
462,1.4676666666666665,59.44049999999999,6.604499999999999,9,58.55,4554.0
463,1.8246666666666667,73.899,8.211,9,25.7,4455.5
464,0.051000000000000004,2.0655,0.2295,9,0.0,4143.0
465,0.0,0.0,0.0,9,0.0,4127.0
466,0.0,0.0,0.0,9,0.0,4122.5
467,0.0,0.0,0.0,9,0.0,4140.5
468,0.0,0.0,0.0,9,0.0,4156.5
469,0.0,0.0,0.0,9,0.0,4149.5
470,0.0,0.0,0.0,9,0.0,4142.0
471,0.0,0.0,0.0,9,0.0,4156.5
472,0.0,0.0,0.0,49,0.0,4143.5
473,0.0,0.0,0.0,9,0.0,4132.5
474,0.0,0.0,0.0,9,0.0,4144.0
475,0.0,0.0,0.0,9,0.0,4145.5
476,0.0,0.0,0.0,9,0.0,4159.5
477,0.0,0.0,0.0,49,0.0,4150.5
478,0.0,0.0,0.0,9,0.0,4147.0
479,0.0,0.0,0.0,9,0.0,4142.0
480,0.0,0.0,0.0,9,0.0,4143.5
481,0.0,0.0,0.0,9,0.0,4156.0
482,0.0,0.0,0.0,49,0.0,4154.5
483,0.051000000000000004,2.0655,0.2295,9,0.0,4148.0
484,0.0,0.0,0.0,9,0.0,4142.5
485,-0.005666666666666667,-0.2295,-0.025500000000000002,9,0.0,4106.5
486,0.0,0.0,0.0,9,0.0,4155.0
487,0.0,0.0,0.0,9,0.0,4157.0
488,0.0,0.0,0.0,9,0.0,4130.5
489,0.0,0.0,0.0,9,0.0,4171.0
490,0.0,0.0,0.0,9,0.0,4140.0
491,0.0,0.0,0.0,9,0.0,4155.5
492,0.0,0.0,0.0,9,0.0,4127.0
493,0.0,0.0,0.0,49,0.0,4129.5
494,-0.011333333333333334,-0.459,-0.051000000000000004,9,0.0,4121.0
495,0.051000000000000004,2.0655,0.2295,9,0.0,4167.0
496,0.0,0.0,0.0,9,0.0,4144.0
497,0.051000000000000004,2.0655,0.2295,9,0.0,4142.5
498,0.0,0.0,0.0,49,0.0,4151.5
499,0.0,0.0,0.0,9,0.0,4159.0
500,0.0,0.0,0.0,9,0.0,4143.0
501,0.0,0.0,0.0,9,0.0,4137.0
502,0.0,0.0,0.0,9,0.0,4144.5
503,0.0,0.0,0.0,49,0.0,4160.5
504,0.0,0.0,0.0,9,0.0,4156.5
505,0.0,0.0,0.0,9,0.0,4167.5
506,0.0,0.0,0.0,9,0.0,4174.5
507,0.0,0.0,0.0,9,0.0,4154.5
508,0.0,0.0,0.0,9,0.0,4173.5
509,0.0,0.0,0.0,9,0.0,4169.5
510,0.0,0.0,0.0,9,0.0,4199.5
511,0.0,0.0,0.0,9,0.0,4172.0
512,0.0,0.0,0.0,9,0.0,4167.0
513,0.0,0.0,0.0,9,0.0,4175.5
514,0.0,0.0,0.0,49,0.0,4175.0
515,0.0,0.0,0.0,9,0.0,4166.0
516,0.051000000000000004,2.0655,0.2295,9,0.0,4168.5
517,0.0,0.0,0.0,9,0.0,4162.5
518,0.0,0.0,0.0,9,0.0,4159.5
519,0.051000000000000004,61.225500000000004,1.2495,49,0.0,4198.5
520,0.0,0.0,0.0,9,0.0,4157.0
521,0.0,0.0,0.0,9,0.0,4154.0
522,-0.005666666666666667,-0.2295,-0.025500000000000002,9,0.0,4182.5
523,0.0,0.0,0.0,9,0.0,4178.0
524,0.0,0.0,0.0,49,0.0,4170.0
525,0.0,0.0,0.0,9,0.0,4174.0
526,0.0,0.0,0.0,9,0.0,4171.0
527,0.0,0.0,0.0,9,0.0,4166.5
528,0.0,0.0,0.0,9,0.0,4142.5
529,0.0,0.0,0.0,9,0.0,4179.0
530,0.0,0.0,0.0,9,0.0,4184.0
531,0.051000000000000004,2.0655,0.2295,9,0.0,4158.0
532,0.0,0.0,0.0,9,0.0,4158.5
533,0.0,0.0,0.0,9,0.0,4177.5
534,0.0,0.0,0.0,9,0.0,4196.5
535,0.0,0.0,0.0,49,0.0,4209.0
536,0.0,0.0,0.0,9,0.0,4157.5
537,0.0,0.0,0.0,9,0.0,4162.0
538,0.0,0.0,0.0,9,0.0,4147.5
539,0.0,0.0,0.0,9,0.0,4182.5
540,0.0,0.0,0.0,49,0.0,4167.0
541,0.0,0.0,0.0,9,0.0,4187.0
542,0.0,0.0,0.0,9,0.0,4181.0
543,0.0,0.0,0.0,9,0.0,4190.5
544,0.0,0.0,0.0,9,0.0,4150.5
545,0.0,0.0,0.0,49,0.0,4188.5
546,0.051000000000000004,2.0655,0.2295,9,0.0,4180.0
547,0.0,0.0,0.0,9,0.0,4149.5
548,0.0,0.0,0.0,9,0.0,4196.5
549,0.051000000000000004,2.0655,0.2295,9,0.0,4153.0
550,0.0,0.0,0.0,9,0.0,4154.0
551,-0.005666666666666667,-0.2295,-0.025500000000000002,9,0.0,4168.0
552,-0.028333333333333335,-1.1475000000000002,-0.12750000000000003,9,0.0,4187.0
553,0.3796666666666667,15.376500000000002,1.7085000000000001,9,45.9,4256.0
554,5.6496666666666675,228.81150000000002,25.423500000000004,9,89.65,5100.5
555,11.922666666666666,482.868,53.652,9,89.65,5218.0
556,15.905755102040816,19094.859,389.69100000000003,49,89.55000000000001,5202.0
557,13.792666666666667,558.6030000000001,62.06700000000001,9,89.15,5355.0
558,11.435333333333332,463.131,51.458999999999996,9,90.0,4857.0
559,13.549000000000001,548.7345,60.9705,9,89.75,5350.5
560,13.605666666666668,551.0295000000001,61.22550000000001,9,89.65,5558.5
561,15.188632653061225,18233.9535,372.12149999999997,49,90.1,5727.0
562,13.781333333333333,558.144,62.016,9,90.0,5665.5
563,13.832333333333333,560.2094999999999,62.24549999999999,9,89.95,5645.0
564,13.781333333333333,558.144,62.016,9,89.9,5610.0
565,13.781333333333333,558.144,62.016,9,89.9,5733.5
566,15.239632653061225,18295.179,373.371,49,90.0,5657.5
567,13.786999999999999,558.3734999999999,62.04149999999999,9,90.1,5758.5
568,13.719000000000001,555.6195,61.7355,9,89.75,5716.0
569,14.11,571.4549999999999,63.49499999999999,9,89.7,5080.5
570,11.100999999999999,449.59049999999996,49.954499999999996,9,90.15,5133.5
571,8.789,355.9545,39.5505,9,90.55000000000001,4873.0
572,14.194999999999999,574.8974999999999,63.87749999999999,9,89.9,5495.0
573,13.645333333333333,552.636,61.403999999999996,9,89.95,5602.0
574,13.673666666666666,553.7835,61.5315,9,89.95,5553.0
575,13.838,560.439,62.270999999999994,9,90.15,5567.0
576,13.730333333333334,556.0785000000001,61.78650000000001,9,90.19999999999999,5753.0
577,15.226102040816325,18278.9355,373.0395,49,89.8,5421.5
578,11.548666666666666,467.72099999999995,51.968999999999994,9,89.65,5183.0
579,11.73,475.065,52.785,9,89.45,5464.5
580,8.131666666666668,329.33250000000004,36.5925,9,89.9,5057.0
581,4.136666666666668,167.53500000000003,18.615000000000002,9,6.5,5019.0
582,12.420061224489796,14910.2835,304.2915,49,0.7,4984.0
583,14.858,601.749,66.861,9,179.89999999999998,5076.5
584,13.481,545.9805,60.664500000000004,9,358.3,5750.0
585,13.758666666666667,557.226,61.914,9,352.3,5921.0
586,13.974,565.947,62.883,9,341.79999999999995,5330.5
587,15.292714285714288,18358.903500000004,374.6715000000001,49,326.35,5385.5
588,13.679333333333332,554.0129999999999,61.55699999999999,9,324.4,5781.5
589,13.889000000000001,562.5045,62.5005,9,334.70000000000005,5681.5
590,13.741666666666667,556.5375,61.837500000000006,9,350.25,5419.0
591,14.064666666666668,569.619,63.291000000000004,9,356.75,5264.0
592,13.498000000000001,546.6690000000001,60.741000000000014,9,0.2,5697.5
593,14.438666666666666,584.766,64.97399999999999,9,0.4,4996.5
594,13.248666666666667,536.571,59.619,9,0.35,5808.5
595,13.991,566.6355,62.9595,9,0.5,5458.5
596,13.724666666666668,555.849,61.761,9,179.60000000000002,5706.5
597,13.838,560.439,62.270999999999994,9,0.75,5615.0
598,15.186551020408164,18231.4545,372.0705,49,359.25,5775.5
599,13.832333333333333,560.2094999999999,62.24549999999999,9,0.55,5571.5
600,13.736,556.308,61.812,9,0.3,5555.5
601,13.775666666666666,557.9145,61.9905,9,180.35,5648.0
602,13.764333333333333,557.4555,61.9395,9,359.3,5535.5
603,15.602158310694,127894019.90550001,31586.5695,4049,0.5,5563.5
604,13.838,560.439,62.270999999999994,9,0.5,5493.0
605,13.781333333333333,558.144,62.016,9,5.5,5418.5
606,13.719000000000001,555.6195,61.7355,9,8.7,5589.5
607,13.883333333333335,562.2750000000001,62.47500000000001,9,7.6,5591.0
608,15.186551020408164,18231.4545,372.0705,49,2.1,5591.0
609,13.781333333333333,558.144,62.016,9,0.9,5456.5
610,13.730333333333334,556.0785000000001,61.78650000000001,9,0.9,5703.0
611,13.781333333333333,558.144,62.016,9,1.0,5646.0
612,13.781333333333333,558.144,62.016,9,0.5,5484.5
613,13.786999999999999,558.3734999999999,62.04149999999999,9,1.0,5635.0
614,13.826666666666666,559.98,62.22,9,0.5,5469.5
615,14.206333333333333,575.3565,63.9285,9,0.45,5443.0
616,7.196666666666666,291.465,32.385,9,22.15,5246.0
617,10.285,416.5425,46.2825,9,89.5,4895.0
618,13.798333333333332,558.8325,62.0925,9,89.65,5610.0
619,15.342673469387755,18418.8795,375.89549999999997,49,90.1,5364.5
620,13.622666666666666,551.718,61.30199999999999,9,89.9,5919.0
621,14.478333333333335,586.3725000000001,65.1525,9,89.65,5159.5
622,13.418666666666667,543.456,60.384,9,88.9,5923.0
623,14.047666666666668,568.9305,63.21450000000001,9,88.65,5579.5
624,15.135551020408165,18170.229000000003,370.8210000000001,49,89.30000000000001,5533.5
625,13.832333333333333,560.2094999999999,62.24549999999999,9,89.25,5287.0
626,13.849333333333334,560.898,62.322,9,89.4,5432.5
627,13.713333333333335,555.3900000000001,61.71000000000001,9,89.4,5881.0
628,13.146666666666668,532.44,59.160000000000004,9,90.35,4930.5
629,15.032510204081634,18046.5285,368.2965,49,90.85,5085.5
630,13.333666666666668,540.0135,60.0015,9,90.55,4901.5
631,13.356333333333334,540.9315,60.103500000000004,9,90.55,5381.0
632,12.937000000000001,523.9485000000001,58.21650000000001,9,90.3,5736.0
633,13.968333333333334,565.7175,62.857499999999995,9,90.15,5850.0
634,14.416,583.8480000000001,64.87200000000001,9,90.1,5031.5
635,13.684999999999999,554.2425,61.582499999999996,9,90.1,5638.5
636,13.730333333333334,556.0785000000001,61.78650000000001,9,90.45,5783.0
637,13.730333333333334,556.0785000000001,61.78650000000001,9,90.65,5612.5
638,13.889000000000001,562.5045,62.5005,9,91.1,5742.0
639,13.736,556.308,61.812,9,91.0,5754.5
640,15.187591836734693,18232.703999999998,372.09599999999995,49,91.35,5610.0
641,13.775666666666666,557.9145,61.9905,9,90.95,5548.0
642,13.838,560.439,62.270999999999994,9,91.30000000000001,5675.0
643,13.724666666666668,555.849,61.761,9,91.05000000000001,5619.5
644,13.583,550.1115,61.1235,9,91.1,5480.0
645,15.337469387755101,18412.631999999998,375.768,49,90.85,5481.0
646,13.923000000000002,563.8815000000001,62.65350000000001,9,91.05,5488.5
647,14.115666666666668,571.6845000000001,63.520500000000006,9,89.65,5082.0
648,13.634,552.177,61.353,9,89.9,5305.0
649,14.370666666666668,582.0120000000001,64.668,9,90.9,5300.0
650,14.9294693877551,17922.827999999998,365.77199999999993,49,90.3,5870.5
651,13.928666666666667,564.111,62.679,9,90.25,5486.5
652,13.786999999999999,558.3734999999999,62.04149999999999,9,90.1,5709.5
653,13.775666666666666,557.9145,61.9905,9,90.19999999999999,5789.0
654,13.821,559.7505,62.1945,9,90.9,5906.0
655,15.238591836734694,18293.9295,373.34549999999996,49,90.55,5754.0
656,13.662333333333333,553.3245,61.48049999999999,9,89.65,5555.5
657,13.889000000000001,562.5045,62.5005,9,90.44999999999999,5849.0
658,13.730333333333334,556.0785000000001,61.78650000000001,9,90.0,5826.0
659,13.889000000000001,562.5045,62.5005,9,90.3,5820.5
660,13.781333333333333,558.144,62.016,9,90.55,5685.5
661,15.188632653061225,18233.9535,372.12149999999997,49,90.35,5839.0
662,12.716000000000001,514.998,57.22200000000001,9,89.5,4989.0
663,12.869,521.1945,57.91049999999999,9,90.19999999999999,5005.5
664,14.302666666666667,579.258,64.36200000000001,9,90.1,5256.5
665,14.11,571.4549999999999,63.49499999999999,9,90.45,5765.5
666,14.978387755102041,17981.554500000002,366.9705,49,90.3,5560.0
667,13.991,566.6355,62.9595,9,90.4,5647.0
668,13.786999999999999,558.3734999999999,62.04149999999999,9,89.94999999999999,5745.0
669,13.730333333333334,556.0785000000001,61.78650000000001,9,90.05000000000001,5453.5
670,13.775666666666666,557.9145,61.9905,9,90.2,5875.5
671,15.085591836734693,18110.253,369.59700000000004,49,90.4,5601.0
672,13.77,557.685,61.964999999999996,9,90.35,5594.5
673,14.104333333333333,571.2255,63.469500000000004,9,90.15,5032.0
674,13.452666666666667,544.8330000000001,60.537000000000006,9,90.15,5778.0
675,13.401666666666667,542.7675,60.307500000000005,9,89.69999999999999,5822.0
676,16.221122448979592,19473.4575,397.4175,49,90.1,4877.5
677,13.724666666666668,555.849,61.761,9,89.5,5650.0
678,13.775666666666666,557.9145,61.9905,9,89.85,5658.0
679,13.826666666666666,559.98,62.22,9,88.9,5745.0
680,13.94,564.5699999999999,62.72999999999999,9,89.75,5543.5
681,13.673666666666666,553.7835,61.5315,9,90.6,5668.5
682,15.241714285714286,18297.678,373.422,49,90.35,5822.0
683,13.94,564.5699999999999,62.72999999999999,9,90.35,5794.0
684,13.634,552.177,61.353,9,89.75,5790.5
685,14.081666666666667,570.3075,63.3675,9,90.15,5199.0
686,11.05,447.52500000000003,49.725,9,90.0,4907.0
687,15.23234693877551,18286.4325,373.1925,49,90.2,5496.5
688,13.900333333333336,562.9635000000001,62.551500000000004,9,90.05,5355.5
689,14.013666666666667,567.5535,63.061499999999995,9,91.1,5547.5
690,13.934333333333333,564.3405,62.7045,9,90.4,5649.0
691,13.781333333333333,558.144,62.016,9,90.0,5593.5
692,15.253163265306123,18311.4225,373.7025,49,92.75,5548.5
693,12.914333333333335,523.0305000000001,58.11450000000001,9,91.8,5076.5
694,10.449333333333335,423.1980000000001,47.02200000000001,9,39.6,4798.5
695,5.677999999999999,229.95899999999997,25.551,9,81.05000000000001,5026.5
696,8.692666666666668,352.05300000000005,39.117000000000004,9,89.9,5214.5
697,13.807469387755102,16575.867,338.28299999999996,49,90.05,5306.5
698,11.951,484.01550000000003,53.779500000000006,9,89.15,5284.5
699,11.786666666666667,477.36,53.04,9,90.05,5417.5
700,11.792333333333334,477.5895,53.0655,9,89.85,5286.0
701,11.832,479.196,53.244,9,89.55000000000001,5370.5
702,11.622333333333335,470.7045000000001,52.300500000000014,9,90.05,4962.0
703,13.628333333333332,551.9475,61.3275,9,90.35,5530.5
704,13.362000000000002,541.1610000000001,60.129000000000005,9,115.25,5854.5
705,13.934333333333333,564.3405,62.7045,9,133.3,5923.5
706,13.786999999999999,558.3734999999999,62.04149999999999,9,134.75,5679.0
707,13.838,560.439,62.270999999999994,9,119.15,5732.5
708,15.137632653061226,18172.728000000003,370.87200000000007,49,103.75,6010.5
709,13.736,556.308,61.812,9,101.95,5934.0
710,13.883333333333335,562.2750000000001,62.47500000000001,9,101.4,6010.0
711,13.798333333333332,558.8325,62.0925,9,102.7,5865.5
712,13.628333333333334,551.9475,61.3275,9,101.9,6088.5
713,15.289591836734695,18355.155000000002,374.595,49,102.05,6020.0
714,13.679333333333332,554.0129999999999,61.55699999999999,9,101.75,6064.5
715,13.719000000000001,555.6195,61.7355,9,101.75,5956.0
716,13.945666666666668,564.7995000000001,62.75550000000001,9,102.25,6110.0
717,13.668,553.554,61.506,9,101.65,6116.5
718,13.934333333333333,564.3405,62.7045,9,102.0,6038.0
719,13.684999999999999,554.2425,61.582499999999996,9,102.9,5975.0
720,13.792666666666666,558.603,62.06699999999999,9,95.3,6167.0
721,13.860666666666667,561.357,62.373,9,99.85,5459.0
722,13.583,550.1115,61.1235,9,105.75,6162.0
723,13.849333333333334,560.898,62.322,9,102.55000000000001,6122.5
724,13.866333333333335,561.5865000000001,62.39850000000001,9,101.6,5841.5
725,13.594333333333335,550.5705,61.1745,9,101.44999999999999,5659.0
726,13.679333333333332,554.0129999999999,61.55699999999999,9,101.85,6039.5
727,13.804000000000002,559.0620000000001,62.118000000000016,9,101.6,5735.5
728,14.059000000000001,569.3895,63.2655,9,103.7,5542.5
729,15.252122448979591,18310.173,373.67699999999996,49,106.1,5499.5
730,13.078666666666667,529.686,58.854000000000006,9,109.4,4847.5
731,14.523666666666667,588.2085000000001,65.35650000000001,9,111.4,5734.0
732,13.514999999999999,547.3575,60.817499999999995,9,111.8,5964.5
733,13.906000000000002,563.1930000000001,62.57700000000001,9,111.8,6025.5
734,15.188632653061225,18233.9535,372.12149999999997,49,112.05000000000001,6053.5
735,13.719000000000001,555.6195,61.7355,9,112.0,6004.5
736,13.860666666666669,561.3570000000001,62.37300000000001,9,111.8,5840.5
737,13.860666666666667,561.357,62.373,9,111.65,5579.5
738,13.560333333333334,549.1935000000001,61.02150000000001,9,112.1,5934.5
739,15.340591836734694,18416.3805,375.8445,49,111.9,5973.0
740,13.679333333333332,554.0129999999999,61.55699999999999,9,111.75,5935.5
741,13.792666666666666,558.603,62.06699999999999,9,111.7,5825.5
742,13.730333333333334,556.0785000000001,61.78650000000001,9,111.9,5965.0
743,13.826666666666666,559.98,62.22,9,111.85,5798.0
744,13.89466666666667,562.7340000000002,62.52600000000002,9,111.94999999999999,5969.5
745,13.622666666666667,551.7180000000001,61.30200000000001,9,111.7,5968.5
746,13.928666666666667,564.111,62.679,9,112.05,5925.0
747,13.838,560.439,62.270999999999994,9,112.0,5832.5
748,13.707666666666668,555.1605000000001,61.68450000000001,9,112.1,5819.5
749,13.89466666666667,562.7340000000002,62.52600000000002,9,111.95,5692.0
750,15.083510204081632,18107.754,369.546,49,111.7,5959.0
751,13.883333333333335,562.2750000000001,62.47500000000001,9,111.9,5736.0
752,13.934333333333333,564.3405,62.7045,9,112.19999999999999,5638.5
753,13.679333333333332,554.0129999999999,61.55699999999999,9,111.5,5877.5
754,13.775666666666666,557.9145,61.9905,9,112.05,6101.0
755,15.086632653061224,18111.5025,369.62249999999995,49,112.2,5918.5
756,13.758666666666667,557.226,61.914,9,111.85,6059.5
757,14.093,570.7665,63.418499999999995,9,111.6,5285.0
758,13.531999999999998,548.0459999999999,60.89399999999999,9,111.9,5893.5
759,13.668,553.554,61.506,9,107.1,6031.5
760,15.236510204081632,18291.4305,373.29449999999997,49,93.0,5951.5
761,13.469666666666667,545.5215000000001,60.61350000000001,9,98.4,4997.5
762,10.194333333333333,412.8705,45.8745,9,111.55000000000001,5013.5
763,1.9040000000000001,77.11200000000001,8.568000000000001,9,166.45,5011.5
764,6.539333333333333,264.843,29.427000000000003,9,227.45,5248.5
765,7.508333333333333,304.0875,33.787499999999994,9,228.6,4960.0
766,4.454000000000001,180.38700000000003,20.043000000000003,9,320.1,5015.5
767,4.958333333333333,200.8125,22.3125,9,281.20000000000005,5123.5
768,3.5303333333333335,142.9785,15.8865,9,241.85000000000002,4879.0
769,2.232666666666667,90.423,10.047,9,176.55,5091.0
770,0.799,32.359500000000004,3.5955000000000004,9,306.8,4130.5
771,0.306,367.353,7.497,49,0.0,4137.0
772,0.0,0.0,0.0,9,0.0,4182.5
773,0.0,0.0,0.0,9,0.0,4101.5
774,0.0,0.0,0.0,9,0.0,4101.5
775,0.0,0.0,0.0,9,0.0,4107.0
776,0.0,0.0,0.0,49,0.0,4106.5
777,0.0,0.0,0.0,9,0.0,4100.5
778,0.0,0.0,0.0,9,0.0,4136.0
779,0.0,0.0,0.0,9,0.0,4126.0
780,0.0,0.0,0.0,9,0.0,4121.0
781,0.0,0.0,0.0,49,0.0,4119.5
782,0.0,0.0,0.0,9,0.0,4118.5
783,0.0,0.0,0.0,9,0.0,4120.5
784,0.0,0.0,0.0,9,0.0,4120.0
785,0.0,0.0,0.0,9,0.0,4120.0
786,0.0,0.0,0.0,49,0.0,4119.0
787,0.0,0.0,0.0,9,0.0,4120.0
788,0.0,0.0,0.0,9,0.0,4118.5
789,0.0,0.0,0.0,9,0.0,4119.5
790,0.0,0.0,0.0,9,0.0,4119.0
791,0.0,0.0,0.0,49,0.0,4117.0
792,0.0,0.0,0.0,9,0.0,4119.0
793,0.0,0.0,0.0,9,0.0,4117.0
794,0.0,0.0,0.0,9,0.0,4120.0
795,0.0,0.0,0.0,9,0.0,4120.0
796,0.0,0.0,0.0,9,0.0,4120.0
797,0.0,0.0,0.0,49,0.0,4120.5
798,0.0,0.0,0.0,9,0.0,4105.0
799,0.0,0.0,0.0,9,0.0,4105.0
800,0.0,0.0,0.0,9,0.0,4102.5
801,0.0,0.0,0.0,9,0.0,4102.0
802,0.0,0.0,0.0,49,0.0,4100.5
803,0.0,0.0,0.0,9,0.0,4101.0
804,0.0,0.0,0.0,9,0.0,4101.5
805,0.0,0.0,0.0,9,0.0,4102.0
806,0.0,0.0,0.0,9,0.0,4100.0
807,0.0,0.0,0.0,49,0.0,4100.5
808,0.0,0.0,0.0,9,0.0,4102.5
809,0.0,0.0,0.0,9,0.0,4100.0
810,0.0,0.0,0.0,9,0.0,4100.0
811,0.0,0.0,0.0,9,0.0,4103.0
812,0.0,0.0,0.0,49,0.0,4098.5
813,0.0,0.0,0.0,9,0.0,4100.0
814,0.0,0.0,0.0,9,0.0,4100.5
815,0.0,0.0,0.0,9,0.0,4101.0
816,0.0,0.0,0.0,9,0.0,4101.5
817,0.0,0.0,0.0,9,0.0,4102.0
818,0.0,0.0,0.0,49,0.0,4101.5
819,0.0,0.0,0.0,9,0.0,4100.5
820,0.0,0.0,0.0,9,0.0,4100.5
821,0.051000000000000004,2.0655,0.2295,9,0.0,4102.5
822,0.0,0.0,0.0,9,0.0,4100.5
823,0.0,0.0,0.0,49,0.0,4102.5
824,0.0,0.0,0.0,9,0.0,4102.5
825,0.051000000000000004,2.0655,0.2295,9,0.0,4102.5
826,0.0,0.0,0.0,9,0.0,4099.5
827,0.051000000000000004,2.0655,0.2295,9,0.0,4101.0
828,0.0,0.0,0.0,49,0.0,4100.5
829,0.0,0.0,0.0,9,0.0,4103.0
830,0.0,0.0,0.0,9,0.0,4102.0
831,0.0,0.0,0.0,9,0.0,4100.5
832,0.0,0.0,0.0,9,0.0,4100.0
833,0.0,0.0,0.0,49,0.0,4101.0
834,0.0,0.0,0.0,9,0.0,4101.0
835,0.0,0.0,0.0,9,0.0,4100.0
836,0.0,0.0,0.0,9,0.0,4100.0
837,0.0,0.0,0.0,9,0.0,4100.0
838,0.0,0.0,0.0,9,0.0,4100.5
839,0.0,0.0,0.0,9,0.0,4101.0
840,0.0,0.0,0.0,9,0.0,4105.0
841,0.0,0.0,0.0,9,0.0,4102.5
842,0.0,0.0,0.0,9,0.0,4104.5
843,0.0,0.0,0.0,9,0.0,4101.5
844,0.0,0.0,0.0,49,0.0,4100.0
845,0.0,0.0,0.0,9,0.0,4099.5
846,0.0,0.0,0.0,9,0.0,4100.5
847,0.0,0.0,0.0,9,0.0,4100.5
848,0.0,0.0,0.0,9,0.0,4099.0
849,-0.0010408163265306124,-1.2495000000000003,-0.025500000000000005,49,0.0,4100.0
850,0.0,0.0,0.0,9,0.0,4100.0
851,0.0,0.0,0.0,9,0.0,4101.0
852,0.0,0.0,0.0,9,0.0,4103.5
853,0.0,0.0,0.0,9,0.0,4095.5
854,0.0,0.0,0.0,49,0.0,4099.0
855,0.0,0.0,0.0,9,0.0,4106.5
856,0.0,0.0,0.0,9,0.0,4106.0
857,0.0,0.0,0.0,9,0.0,4100.5
858,0.0,0.0,0.0,9,0.0,4108.0
859,0.0,0.0,0.0,9,0.0,4104.5
860,0.0,0.0,0.0,9,0.0,4099.5
861,0.0,0.0,0.0,9,0.0,4100.5
862,0.0,0.0,0.0,9,0.0,4099.5
863,0.0,0.0,0.0,49,0.0,4100.0
864,0.0,0.0,0.0,9,0.0,4096.0
865,0.0,0.0,0.0,9,0.0,4117.5
866,0.0,0.0,0.0,9,0.0,4117.5
867,0.0,0.0,0.0,9,0.0,4119.0
868,0.0,0.0,0.0,49,0.0,4118.0
869,0.051000000000000004,2.0655,0.2295,9,0.0,4116.0
870,0.0,0.0,0.0,9,0.0,4118.0
871,0.0,0.0,0.0,9,0.0,4116.0
872,0.0,0.0,0.0,9,0.0,4117.0
873,0.0,0.0,0.0,9,0.0,4114.5
874,-0.05666666666666667,-2.2950000000000004,-0.25500000000000006,9,0.0,4153.0
875,0.42500000000000004,17.212500000000002,1.9125000000000003,9,147.85,4180.0
876,0.2663333333333333,10.786499999999998,1.1985,9,178.35000000000002,4113.5
877,0.12466666666666665,5.0489999999999995,0.5609999999999999,9,190.39999999999998,4162.0
878,2.3199795918367347,2785.1355,56.839499999999994,49,201.1,4224.5
879,3.3773333333333335,136.782,15.198,9,168.8,4190.5
880,3.3830000000000005,137.0115,15.223500000000001,9,102.85,4240.0
881,3.4509999999999996,139.76549999999997,15.529499999999997,9,36.75,4170.0
882,1.1503333333333332,46.588499999999996,5.1765,9,136.9,4147.0
883,0.19983673469387755,239.904,4.896,49,0.0,4270.0
884,0.09633333333333333,3.9014999999999995,0.43349999999999994,9,308.1,4152.0
885,0.5156666666666667,20.884500000000003,2.3205000000000005,9,274.95000000000005,4114.5
886,0.255,10.3275,1.1475,9,0.0,4100.5
887,0.0,0.0,0.0,9,0.0,4123.5
888,0.0,0.0,0.0,9,0.0,4122.5
889,0.0,0.0,0.0,9,0.0,4122.0
890,-0.005666666666666667,-0.2295,-0.025500000000000002,9,0.0,4122.0
891,0.0,0.0,0.0,9,0.0,4122.0
892,0.0,0.0,0.0,9,0.0,4121.5
893,0.0,0.0,0.0,9,0.0,4122.0
894,0.0,0.0,0.0,49,0.0,4123.0
895,0.0,0.0,0.0,9,0.0,4122.0
896,0.051000000000000004,2.0655,0.2295,9,0.0,4121.0
897,0.0,0.0,0.0,9,0.0,4122.0
898,0.0,0.0,0.0,9,0.0,4123.0
899,0.051000000000000004,61.225500000000004,1.2495,49,0.0,4124.0
900,0.0,0.0,0.0,9,0.0,4122.0
901,0.0,0.0,0.0,9,0.0,4122.0
902,0.0,0.0,0.0,9,0.0,4122.0
903,0.0,0.0,0.0,9,0.0,4120.5
904,0.0,0.0,0.0,49,0.0,4122.0
905,0.051000000000000004,2.0655,0.2295,9,0.0,4122.5
906,0.0,0.0,0.0,9,0.0,4122.0
907,0.051000000000000004,2.0655,0.2295,9,0.0,4121.0
